label,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
0,53,0.523,0.655,1,-7.972,1,0.0349,0.00491,0.0,0.322,0.371,100.0,233333
0,72,0.452,0.685,0,-4.828,0,0.0385,0.0257,0.0,0.11,0.305,76.986,199600
0,69,0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,196489
0,0,0.609,0.858,9,-5.862,0,0.0594,0.599,0.000229,0.232,0.351,124.986,314259
0,66,0.668,0.857,7,-2.944,0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,215693
0,42,0.807,0.625,6,-6.817,1,0.0428,0.0327,1.93e-05,0.0745,0.494,104.011,178768
0,0,0.739,0.407,11,-9.806,1,0.0414,0.509,0.0433,0.116,0.113,129.052,250097
0,61,0.743,0.733,2,-5.576,1,0.0352,0.00705,0.00753,0.0565,0.726,122.975,231897
0,62,0.578,0.947,11,-2.431,0,0.036,0.00744,0.0816,0.105,0.456,134.034,246007
0,61,0.682,0.889,0,-4.166,1,0.0804,0.00564,0.0,0.36,0.827,138.021,192440
0,68,0.424,0.694,6,-4.912,0,0.0386,0.0573,0.000937,0.133,0.0801,128.034,282481
0,22,0.588,0.829,2,-5.839,1,0.058,0.113,1.32e-05,0.0821,0.473,102.016,218824
0,62,0.602,0.691,7,-5.197,0,0.051,0.0548,0.0,0.144,0.206,127.967,222307
0,47,0.44,0.787,2,-5.451,1,0.213,0.047,3.12e-05,0.111,0.33,97.391,207500
0,66,0.746,0.767,1,-2.907,0,0.0374,0.0601,1.07e-05,0.0859,0.773,94.007,196628
0,7,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998,239999
0,51,0.735,0.463,10,-7.764,0,0.0789,0.508,4.48e-06,0.0998,0.526,147.965,202267
0,52,0.788,0.43,11,-7.757,1,0.0419,0.537,0.00261,0.0936,0.461,121.996,192846
0,65,0.93,0.483,3,-9.925,1,0.0411,0.0289,0.00244,0.103,0.57,120.022,204992
0,34,0.703,0.559,9,-7.875,1,0.0444,0.0538,0.0,0.0589,0.373,110.043,204510
0,65,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,184573
0,76,0.44,0.635,11,-6.385,1,0.0326,0.129,0.0,0.121,0.327,128.133,207095
0,9,0.472,0.714,1,-4.389,0,0.0334,0.00937,0.0,0.0764,0.24,98.992,236133
0,72,0.542,0.299,0,-10.379,1,0.0305,0.817,0.0,0.109,0.274,141.917,245267
0,51,0.842,0.679,1,-5.876,1,0.0853,0.776,0.0,0.0891,0.918,137.196,197347
0,56,0.641,0.869,11,-4.754,1,0.0423,0.0319,0.00131,0.403,0.358,128.091,178125
0,63,0.76,0.674,3,-6.425,1,0.0411,0.231,0.0027,0.0728,0.797,140.022,204067
0,19,0.503,0.727,1,-5.456,1,0.167,0.0159,9.45e-05,0.0895,0.521,121.985,255632
0,56,0.75,0.81,0,-4.607,0,0.0572,0.0917,1.59e-05,0.111,0.48,120.038,171500
0,38,0.303,0.591,11,-3.949,1,0.0335,0.0127,0.0,0.117,0.317,110.065,212160
0,65,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,204520
0,24,0.845,0.574,10,-10.973,1,0.0357,0.0206,0.554,0.0645,0.908,129.395,478208
0,0,0.493,0.946,0,-2.169,1,0.0751,0.000649,4.26e-05,0.269,0.749,152.089,187467
0,17,0.446,0.651,4,-4.348,1,0.0287,0.0068,0.164,0.195,0.138,101.141,312693
0,46,0.602,0.658,1,-5.947,1,0.055,0.0233,5.78e-05,0.229,0.28,145.084,197547
0,46,0.668,0.632,11,-5.652,0,0.0952,0.0523,9.37e-05,0.0971,0.156,106.017,185062
0,69,0.494,0.951,9,-4.237,1,0.132,0.000569,0.0,0.327,0.441,160.025,202496
0,3,0.395,0.665,6,-4.031,0,0.0897,0.557,0.0,0.117,0.597,131.688,195133
0,76,0.706,0.801,5,-6.333,1,0.0399,0.00577,0.0,0.0822,0.63,100.013,259333
0,56,0.824,0.75,10,-7.646,0,0.0477,0.177,0.0356,0.0705,0.705,116.005,201376
0,43,0.681,0.932,0,-2.368,0,0.0492,0.088,0.0138,0.09,0.628,116.026,326897
0,90,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000
0,13,0.383,0.637,3,-6.993,1,0.0703,0.0722,0.0,0.368,0.0827,177.913,260773
0,66,0.504,0.821,8,-3.356,1,0.0598,0.275,0.0,0.0418,0.458,155.131,201799
0,64,0.727,0.638,1,-4.534,0,0.04,0.0121,0.000218,0.0647,0.113,124.02,274827
0,71,0.526,0.712,11,-6.525,0,0.0356,0.0161,0.0,0.179,0.32,105.009,241440
0,68,0.482,0.833,5,-5.611,1,0.0449,0.000346,0.0,0.365,0.74,148.039,212293
0,34,0.645,0.684,11,-5.084,0,0.0302,0.0151,5.46e-06,0.104,0.581,94.014,201250
0,35,0.6,0.828,1,-5.485,1,0.121,0.00448,0.0,0.168,0.356,130.913,194187
0,70,0.721,0.805,9,-4.134,0,0.0927,0.05,0.0,0.153,0.653,118.058,189133
0,60,0.59,0.888,5,-2.851,1,0.0765,0.0216,0.0,0.487,0.288,126.094,185714
0,26,0.71,0.497,7,-12.858,0,0.0272,0.126,1.68e-05,0.142,0.766,132.96,340507
0,57,0.637,0.804,2,-6.141,1,0.0448,0.207,0.0,0.115,0.732,129.261,186173
0,51,0.674,0.87,3,-5.158,0,0.0912,0.428,5.08e-06,0.127,0.559,120.027,198360
0,59,0.708,0.737,11,-6.665,0,0.0943,0.0299,0.0804,0.101,0.476,132.612,191800
0,60,0.494,0.767,10,-4.101,1,0.051,0.12,0.0,0.374,0.112,125.506,219451
0,75,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413
0,1,0.575,0.485,8,-9.247,0,0.0302,0.153,0.523,0.0934,0.345,172.17,214894
0,39,0.825,0.707,8,-9.982,1,0.0461,0.416,0.78,0.329,0.355,115.978,263387
0,0,0.602,0.871,9,-4.69,0,0.0346,0.12,0.388,0.413,0.812,125.313,254853
0,6,0.735,0.868,11,-9.07,1,0.0387,0.0339,0.0264,0.234,0.965,129.963,223910
0,93,0.505,0.34,4,-9.005,1,0.0438,0.576,0.0,0.21,0.0916,101.993,206459
0,77,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,225373
0,46,0.69,0.753,6,-3.83,1,0.0555,0.162,0.0,0.0718,0.931,148.024,183468
0,79,0.614,0.647,0,-4.681,0,0.0524,0.0687,0.0,0.104,0.368,163.862,184665
0,73,0.502,0.924,4,-6.299,1,0.0503,0.0127,0.0,0.162,0.922,149.186,219667
0,74,0.605,0.664,8,-7.162,1,0.0316,0.00548,3e-06,0.204,0.164,103.997,176417
0,72,0.66,0.666,9,-4.342,1,0.0472,0.0759,0.0,0.0268,0.933,89.975,214227
0,13,0.398,0.954,6,-7.373,1,0.0715,0.0133,0.000218,0.0891,0.433,157.766,148573
0,37,0.676,0.709,11,-8.351,1,0.0655,0.00217,0.0,0.362,0.312,119.951,192365
0,60,0.578,0.477,1,-8.119,1,0.0228,0.448,0.00031,0.124,0.511,95.892,264213
0,27,0.685,0.633,11,-8.245,0,0.0708,0.0816,3.11e-05,0.116,0.355,124.025,237097
0,77,0.486,0.652,11,-7.226,0,0.052,0.408,6.63e-05,0.077,0.391,113.055,273684
0,0,0.596,0.742,2,-8.003,0,0.0321,0.00263,0.0467,0.0733,0.843,146.483,388013
0,90,0.619,0.459,7,-5.782,0,0.0334,0.56,0.0,0.137,0.498,126.803,184280
0,59,0.442,0.431,0,-9.007,0,0.0382,0.0102,0.000202,0.118,0.0707,109.128,195361
0,4,0.596,0.784,3,-6.723,0,0.033,0.0642,0.139,0.216,0.432,162.019,213516
0,0,0.445,0.999,0,-5.627,1,0.0629,0.000383,0.218,0.0534,0.195,139.996,267747
0,57,0.757,0.652,9,-14.916,0,0.0333,0.214,0.257,0.0903,0.862,124.369,332230
0,67,0.642,0.818,2,-4.552,1,0.032,0.0567,0.0,0.0919,0.59,124.957,253040
0,81,0.258,0.437,11,-6.593,0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,239000
0,0,0.323,0.956,1,-2.507,1,0.0536,0.00105,0.000169,0.147,0.491,186.089,239053
0,74,0.766,0.709,9,-6.471,0,0.123,0.204,1.41e-05,0.126,0.506,128.07,211853
0,79,0.768,0.864,11,-6.145,1,0.0324,0.101,0.0,0.162,0.891,110.008,173027
0,39,0.638,0.478,10,-8.854,1,0.0417,0.555,0.00826,0.135,0.471,156.112,172387
0,0,0.671,0.514,0,-7.358,1,0.0323,0.109,1.32e-05,0.088,0.395,167.984,240000
0,72,0.724,0.436,0,-9.321,1,0.0282,0.576,1.19e-06,0.0908,0.324,130.439,243067
0,71,0.681,0.864,8,-4.3,0,0.116,0.0208,3.98e-06,0.192,0.479,90.008,210288
0,80,0.755,0.448,3,-2.993,0,0.0405,0.0508,3.87e-06,0.11,0.431,139.028,204887
0,59,0.571,0.89,9,-1.6,1,0.0395,0.00509,0.0,0.0769,0.751,110.958,234147
0,63,0.724,0.891,11,-7.818,1,0.0995,0.00344,4.66e-05,0.3,0.819,103.022,204707
0,24,0.668,0.653,0,-6.361,1,0.0972,0.0123,0.00323,0.269,0.49,119.926,219735
0,57,0.703,0.879,1,-4.514,0,0.177,0.0693,0.0,0.315,0.542,124.972,183360
0,11,0.677,0.83,11,-8.147,0,0.0389,0.295,1.04e-05,0.0295,0.705,114.921,236787
0,0,0.617,0.912,0,-11.63,1,0.0312,0.000636,0.351,0.364,0.874,136.424,245733
0,26,0.502,0.938,2,-5.96,1,0.0442,0.00314,0.616,0.249,0.412,133.005,307013
0,66,0.803,0.488,1,-9.303,1,0.0803,0.576,0.0609,0.0763,0.624,95.771,237106
0,62,0.79,0.865,6,-4.159,1,0.0438,0.0264,0.0892,0.24,0.362,122.99,189165
0,41,0.632,0.494,7,-7.283,0,0.207,0.515,0.0,0.12,0.359,75.216,172852
0,67,0.725,0.874,0,-3.715,0,0.0396,0.00262,0.000412,0.0958,0.748,127.985,247933
0,2,0.648,0.733,9,-7.803,0,0.0306,0.108,0.00473,0.113,0.752,96.003,230693
0,53,0.562,0.832,2,-5.26,1,0.0499,0.000938,2.83e-06,0.063,0.685,104.042,219560
0,59,0.669,0.793,1,-6.16,1,0.0403,0.0318,0.0372,0.555,0.159,121.995,220205
0,68,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,170067
0,77,0.532,0.66,7,-7.138,1,0.0825,0.105,0.000222,0.0996,0.676,130.013,189385
0,59,0.552,0.745,6,-5.564,0,0.0807,0.00361,0.0,0.43,0.488,159.915,282000
0,8,0.536,0.914,6,-3.803,0,0.0668,0.0722,0.00104,0.0528,0.193,117.657,310427
0,71,0.688,0.477,9,-6.681,1,0.036,0.594,0.0,0.115,0.257,127.866,196227
0,3,0.762,0.414,5,-12.036,1,0.0379,0.173,0.000111,0.0942,0.731,112.398,349133
0,58,0.81,0.763,8,-6.48,1,0.0711,0.247,0.000799,0.0548,0.848,118.011,215593
0,51,0.777,0.898,6,-2.483,0,0.0656,0.0661,4.09e-06,0.0926,0.928,120.027,206280
0,91,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,207133
0,55,0.818,0.445,5,-7.467,0,0.23,0.718,3.88e-05,0.108,0.423,95.944,212154
0,78,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.416,138.017,242373
0,25,0.595,0.75,2,-6.546,1,0.0365,0.0148,0.000685,0.11,0.143,127.955,288012
0,0,0.661,0.724,7,-6.548,1,0.0373,0.00288,0.00133,0.0631,0.676,104.011,231867
0,13,0.448,0.817,10,-4.069,0,0.386,0.128,0.0,0.105,0.709,83.015,187973
0,60,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,223880
0,32,0.555,0.67,10,-8.606,0,0.035,0.01,0.513,0.313,0.165,95.011,221860
0,63,0.755,0.828,1,-4.443,1,0.0356,0.0271,0.0291,0.0799,0.729,109.011,177781
0,64,0.606,0.72,5,-6.253,0,0.0283,0.000151,0.00165,0.0745,0.179,127.986,251613
0,39,0.646,0.891,8,-2.904,0,0.0433,0.00445,0.89,0.127,0.106,142.024,229369
0,10,0.795,0.549,2,-7.791,1,0.088,0.135,0.000109,0.115,0.582,108.012,218926
0,60,0.581,0.922,1,-3.408,0,0.0666,0.024,0.0,0.202,0.596,118.408,191545
0,38,0.573,0.616,8,-6.606,1,0.0487,0.129,1.38e-06,0.108,0.228,131.979,195000
0,12,0.736,0.756,11,-7.099,1,0.047,0.00632,0.00577,0.106,0.712,117.016,231847
0,68,0.909,0.392,6,-6.221,0,0.0652,0.278,1.77e-06,0.106,0.61,127.052,154961
0,5,0.704,0.622,0,-8.29,1,0.0404,0.338,0.0,0.0915,0.5,104.984,201178
0,76,0.516,0.764,2,-6.223,1,0.0366,0.0717,0.0,0.115,0.376,148.021,224693
0,47,0.819,0.683,7,-6.144,1,0.156,0.00291,0.122,0.254,0.671,112.007,154773
0,0,0.423,0.851,9,-6.142,1,0.112,0.00271,0.0,0.107,0.422,184.927,181080
0,65,0.772,0.744,7,-5.803,1,0.0398,0.0547,0.0,0.0852,0.86,120.065,202480
0,68,0.451,0.0873,3,-16.815,1,0.063,0.907,2.46e-06,0.354,0.456,166.598,200000
0,76,0.608,0.86,5,-5.324,0,0.0554,0.0991,0.0,0.262,0.437,127.075,232947
0,63,0.55,0.899,5,-3.284,0,0.0458,0.0113,9.65e-05,0.137,0.408,125.85,170079
0,33,0.61,0.732,2,-9.529,1,0.0496,0.176,0.000131,0.124,0.807,153.97,205579
0,51,0.679,0.786,1,-6.918,0,0.132,0.119,5.89e-06,0.224,0.47,126.092,196613
0,12,0.679,0.564,10,-11.247,1,0.0267,0.529,0.0709,0.275,0.926,134.586,303307
0,70,0.678,0.918,5,-4.63,1,0.0355,0.000417,0.0,0.0744,0.769,130.028,216160
0,29,0.618,0.94,2,-5.804,1,0.0495,0.000734,0.00217,0.399,0.96,155.949,151707
0,21,0.759,0.822,5,-7.268,0,0.0367,0.00136,0.0167,0.131,0.94,124.713,240933
0,39,0.791,0.554,2,-9.998,0,0.0399,0.322,1.5e-05,0.0784,0.649,113.98,198947
0,50,0.724,0.782,2,-7.407,0,0.0334,0.0368,0.0,0.196,0.797,128.01,180827
0,77,0.779,0.867,3,-3.704,0,0.0457,0.0491,7.98e-06,0.197,0.915,138.858,258040
0,0,0.619,0.475,1,-10.12,1,0.0259,0.000189,7.39e-06,0.124,0.226,108.016,211732
0,43,0.822,0.786,5,-7.87,0,0.117,0.000757,0.0,0.0797,0.58,114.95,183467
0,62,0.589,0.578,8,-5.626,0,0.0454,0.0232,0.0,0.0984,0.38,135.77,228976
0,5,0.595,0.352,5,-10.422,0,0.0326,0.596,3.43e-05,0.0855,0.0712,130.11,180120
0,36,0.691,0.538,0,-9.952,1,0.103,0.246,0.163,0.178,0.329,99.972,182668
0,0,0.638,0.996,9,-6.407,1,0.0457,0.068,0.86,0.159,0.87,130.04,169839
0,28,0.711,0.737,1,-6.722,1,0.0449,0.0243,1.09e-06,0.129,0.921,150.028,149613
0,70,0.956,0.795,7,-5.311,1,0.15,0.00356,0.889,0.0906,0.841,121.294,429533
0,45,0.554,0.528,9,-6.912,1,0.0501,0.00664,0.0817,0.211,0.44,149.86,273918
0,57,0.607,0.897,10,-7.468,0,0.0448,0.177,0.885,0.17,0.391,130.549,208507
0,68,0.549,0.789,5,-6.071,1,0.0313,0.0178,6.68e-05,0.059,0.715,136.125,214387
0,77,0.865,0.521,0,-6.932,1,0.0371,0.548,0.000115,0.0989,0.748,129.059,244885
0,78,0.377,0.682,7,-8.039,1,0.0299,0.000894,0.00217,0.0504,0.288,108.736,285133
0,73,0.462,0.836,11,-5.766,0,0.0621,0.00517,0.0,0.18,0.671,168.766,155973
0,0,0.702,0.447,8,-10.266,1,0.13,0.902,2.12e-06,0.0958,0.354,75.437,223846
0,34,0.691,0.875,6,-4.573,0,0.035,0.0275,7.68e-05,0.0891,0.821,123.998,208267
0,36,0.458,0.742,4,-5.125,0,0.101,0.126,0.0,0.232,0.248,94.785,200627
0,61,0.421,0.991,8,-3.678,1,0.124,3.81e-06,0.0466,0.13,0.446,159.998,234387
0,44,0.728,0.675,6,-6.062,0,0.0435,0.107,0.00372,0.261,0.476,117.969,182034
0,78,0.574,0.728,1,-4.777,1,0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942
0,84,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307
0,80,0.692,0.394,11,-8.745,0,0.207,0.472,0.000191,0.117,0.324,89.936,170852
0,79,0.825,0.593,6,-6.401,0,0.0988,0.688,0.000161,0.17,0.54,98.078,209755
0,65,0.697,0.775,8,-6.664,1,0.0829,0.0318,0.0,0.232,0.827,113.886,193792
0,79,0.524,0.364,7,-10.209,1,0.0367,0.808,0.0,0.1,0.436,75.24,209831
0,35,0.336,0.231,1,-6.217,1,0.0493,0.943,0.0,0.183,0.431,168.724,37640
0,58,0.719,0.809,6,-4.679,1,0.182,0.286,0.0,0.081,0.238,125.072,215050
0,86,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,190947
0,38,0.392,0.855,2,-4.742,1,0.0652,0.000713,7.4e-06,0.196,0.456,74.995,198467
0,51,0.694,0.481,1,-9.169,1,0.0534,0.0901,0.000109,0.144,0.112,119.933,165000
0,66,0.667,0.635,6,-5.924,1,0.0365,0.0534,0.0,0.0963,0.217,119.948,192089
0,27,0.643,0.718,5,-4.956,1,0.0595,0.0602,0.0,0.0723,0.524,100.152,223863
0,57,0.64,0.722,9,-3.489,1,0.0351,0.0196,1.27e-05,0.128,0.317,119.916,242307
0,10,0.244,0.645,5,-5.863,1,0.0456,0.00178,0.00574,0.301,0.529,183.577,188307
0,47,0.674,0.647,5,-6.105,1,0.0474,0.000395,0.00203,0.0696,0.287,124.048,208138
0,0,0.582,0.928,5,-5.374,1,0.0349,0.0153,0.000879,0.125,0.562,132.03,268707
0,71,0.425,0.642,4,-5.06,0,0.0502,0.164,0.0,0.118,0.112,170.008,211867
0,67,0.568,0.936,6,-2.961,0,0.053,0.00497,0.0138,0.12,0.605,91.009,221987
0,70,0.787,0.727,0,-7.705,1,0.224,0.0124,0.0,0.157,0.936,173.025,227067
0,69,0.623,0.493,5,-7.727,0,0.0338,0.0632,0.0,0.104,0.594,81.019,223847
0,1,0.552,0.279,4,-8.254,0,0.0417,0.697,0.000515,0.0985,0.19,91.892,239795
0,53,0.638,0.729,5,-5.859,1,0.0405,0.144,3.86e-06,0.257,0.506,75.029,215080
0,35,0.676,0.745,11,-6.049,0,0.0378,0.0711,0.00375,0.0869,0.613,125.973,200799
0,81,0.692,0.711,0,-7.498,0,0.0317,0.227,0.0,0.12,0.875,125.135,216933
0,53,0.484,0.877,7,-5.434,1,0.0337,0.151,0.00017,0.14,0.687,92.975,232800
0,64,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,214827
0,78,0.76,0.703,5,-5.412,1,0.054,0.103,0.0,0.0913,0.57,95.997,231827
0,49,0.681,0.867,9,-4.836,1,0.0738,0.345,0.0,0.097,0.78,123.872,159986
0,52,0.694,0.556,5,-6.763,1,0.14,0.501,0.0,0.103,0.547,99.972,181823
0,55,0.706,0.841,7,-3.956,1,0.0418,7.95e-05,0.0,0.0688,0.861,132.032,220227
0,40,0.716,0.536,9,-11.236,0,0.0497,0.847,0.21,0.439,0.362,101.866,260625
0,60,0.465,0.522,7,-9.953,1,0.0636,0.599,1.46e-05,0.0756,0.0907,139.967,274429
0,70,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,249520
0,72,0.404,0.531,1,-4.328,1,0.103,0.215,0.0,0.0521,0.321,164.848,214227
0,55,0.782,0.468,5,-4.881,1,0.0746,0.36,2.31e-06,0.0699,0.655,124.97,219163
0,2,0.389,0.915,6,-3.261,1,0.0456,0.000752,0.0133,0.122,0.0943,127.984,215307
0,13,0.636,0.6,6,-6.964,1,0.0288,0.211,0.0,0.141,0.476,100.051,214827
0,74,0.504,0.785,8,-4.802,1,0.104,0.0738,0.0,0.239,0.502,173.968,210840
0,27,0.723,0.711,1,-5.846,1,0.0427,0.192,5.74e-06,0.11,0.661,104.814,189987
0,77,0.819,0.913,4,-3.059,0,0.0427,0.0935,3.72e-05,0.161,0.536,119.989,219160
0,0,0.714,0.783,7,-5.466,0,0.0288,0.0928,3.84e-05,0.582,0.54,121.993,215667
0,40,0.69,0.29,5,-6.544,1,0.0282,0.676,0.0,0.109,0.42,95.976,159467
0,60,0.425,0.936,8,-5.52,0,0.0829,2.1e-05,0.0,0.926,0.417,158.046,219107
0,74,0.669,0.832,0,-5.72,1,0.0682,0.0106,0.0,0.0968,0.7,113.035,237547
0,56,0.665,0.709,11,-3.643,1,0.037,0.0371,0.0,0.323,0.841,100.001,205049
0,60,0.608,0.736,6,-6.7,1,0.165,0.051,0.0,0.215,0.489,97.038,202887
0,78,0.707,0.629,0,-4.581,0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,212459
0,42,0.371,0.966,11,-4.797,1,0.105,1.01e-05,0.0,0.735,0.413,180.04,179133
0,33,0.792,0.584,7,-6.181,1,0.206,0.133,0.0,0.0461,0.856,99.044,201507
0,50,0.518,0.774,5,-6.973,0,0.158,0.0783,0.0,0.152,0.69,91.982,204946
0,78,0.534,0.589,1,-1.865,1,0.325,0.256,6.02e-05,0.176,0.632,78.616,209829
0,29,0.768,0.69,7,-8.642,0,0.0556,0.555,0.0,0.234,0.231,138.951,270440
0,67,0.785,0.412,0,-8.121,0,0.25,0.696,1.45e-05,0.142,0.513,143.099,216284
0,69,0.827,0.613,8,-5.34,1,0.0621,0.366,1.25e-05,0.093,0.747,137.96,177973
0,59,0.691,0.877,7,-2.954,1,0.159,0.0393,0.0,0.0325,0.968,161.935,153787
0,61,0.531,0.728,6,-4.985,0,0.063,0.0416,7.19e-06,0.135,0.418,104.978,244959
0,5,0.538,0.798,11,-8.881,1,0.0289,0.00334,1.27e-06,0.195,0.477,98.009,238816
0,70,0.675,0.931,1,-3.432,0,0.0742,0.0794,2.33e-05,0.11,0.613,124.008,176616
0,75,0.686,0.83,8,-4.437,1,0.0369,0.0948,1.33e-06,0.182,0.486,123.032,214634
0,71,0.624,0.842,5,-5.285,1,0.0376,0.264,2.11e-05,0.181,0.257,111.037,342680
0,85,0.605,0.822,0,-4.833,1,0.0438,0.00671,0.134,0.147,0.288,167.997,187147
0,57,0.488,0.83,7,-5.331,1,0.0436,0.00127,0.000833,0.181,0.326,105.935,218693
0,55,0.367,0.635,1,-4.842,1,0.119,0.134,0.0,0.322,0.451,180.117,267153
0,37,0.494,0.443,3,-15.581,1,0.0314,0.926,0.518,0.102,0.149,105.892,333811
0,76,0.783,0.58,7,-6.548,1,0.0408,0.0114,2.28e-06,0.108,0.66,120.021,193400
0,62,0.866,0.399,7,-10.938,1,0.0745,0.117,0.0,0.0689,0.713,129.047,223256
0,52,0.594,0.774,5,-4.427,1,0.0387,0.0229,0.0,0.118,0.621,105.009,197507
0,57,0.498,0.798,3,-4.637,1,0.0902,0.0992,3.47e-06,0.119,0.369,138.058,284493
0,33,0.761,0.868,11,-3.804,1,0.051,0.126,4.41e-06,0.0734,0.708,114.017,237430
0,77,0.738,0.868,11,-4.373,0,0.0731,0.0389,0.00171,0.388,0.336,122.003,212640
0,80,0.705,0.769,9,-5.526,0,0.0426,0.112,0.0,0.105,0.59,107.939,213520
0,60,0.604,0.841,1,-5.145,1,0.0423,0.0299,0.00382,0.136,0.578,138.976,203310
0,80,0.501,0.519,4,-5.88,0,0.0409,0.109,0.0,0.454,0.168,133.99,195707
0,54,0.741,0.838,11,-7.622,0,0.0637,0.407,0.0,0.138,0.586,115.689,257600
0,0,0.66,0.7,9,-7.832,1,0.0304,0.0612,0.0687,0.116,0.221,102.514,280205
0,79,0.609,0.674,10,-7.388,0,0.0548,0.0735,0.06,0.345,0.315,90.009,324467
0,45,0.588,0.793,1,-4.301,1,0.0414,0.0159,0.0,0.0801,0.466,97.977,191087
0,71,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560
0,24,0.44,0.87,0,-4.811,1,0.0708,0.0164,0.0,0.0778,0.326,172.047,224213
0,87,0.719,0.704,1,-4.724,1,0.0476,0.0691,0.0,0.166,0.628,133.002,187436
0,14,0.725,0.85,11,-8.482,0,0.0429,0.00273,0.0396,0.109,0.542,122.001,190820
0,5,0.637,0.359,10,-9.841,0,0.0325,0.593,5.39e-05,0.108,0.142,111.049,245294
0,26,0.522,0.758,2,-4.927,1,0.0352,0.00152,1.36e-05,0.173,0.171,145.148,239440
0,32,0.487,0.453,5,-13.697,1,0.0284,0.119,0.859,0.0915,0.44,147.347,207280
0,68,0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.69,145.889,190186
0,40,0.826,0.502,6,-9.361,1,0.0349,0.204,0.0601,0.102,0.561,118.015,216386
0,56,0.367,0.783,6,-4.504,1,0.154,0.00515,0.0,0.0545,0.289,88.013,192653
0,73,0.774,0.75,11,-4.927,0,0.0413,0.0021,1.85e-05,0.0808,0.925,118.015,197987
0,79,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467
0,56,0.745,0.571,0,-8.951,1,0.26,0.663,0.0,0.371,0.319,129.934,212308
0,1,0.697,0.592,7,-8.476,0,0.174,0.104,3.54e-05,0.421,0.37,144.124,229966
0,55,0.668,0.43,9,-15.021,1,0.0311,0.415,8.9e-06,0.0569,0.772,92.428,260840
0,57,0.769,0.554,2,-6.789,1,0.0483,0.526,0.00309,0.105,0.764,104.058,150000
0,69,0.702,0.898,9,-6.003,1,0.0373,0.00854,0.000154,0.0917,0.731,112.845,169760
0,56,0.781,0.745,1,-4.942,0,0.0374,0.0814,9.71e-05,0.106,0.498,110.051,158091
0,78,0.719,0.708,0,-7.418,1,0.0417,0.00645,0.201,0.064,0.256,126.015,254453
0,46,0.487,0.797,1,-4.237,1,0.0646,0.0434,0.00363,0.108,0.683,167.952,177102
0,52,0.924,0.386,9,-8.183,1,0.0548,0.755,0.00253,0.118,0.424,108.957,179125
0,67,0.508,0.729,11,-5.712,0,0.0443,0.0681,0.0,0.1,0.412,91.906,236880
0,70,0.683,0.772,7,-7.907,0,0.0311,0.0222,0.0149,0.203,0.737,123.871,270373
0,55,0.936,0.648,7,-6.72,1,0.0404,0.0753,0.0509,0.104,0.663,115.026,254641
0,75,0.734,0.855,9,-3.211,1,0.118,0.00481,0.0,0.123,0.422,126.035,222732
0,44,0.626,0.469,7,-11.565,1,0.049,0.775,0.000156,0.11,0.333,132.431,315121
0,64,0.653,0.757,3,-3.642,1,0.0555,0.0997,0.0,0.242,0.233,128.015,204591
0,83,0.697,0.683,1,-2.881,0,0.117,0.0372,0.0,0.137,0.603,96.133,186987
0,43,0.517,0.722,9,-5.126,1,0.0297,0.0397,7.69e-06,0.45,0.474,127.936,199512
0,77,0.72,0.802,1,-5.797,1,0.0582,0.0921,0.0,0.694,0.723,124.043,229360
0,0,0.786,0.714,4,-9.223,1,0.0438,0.0342,0.00296,0.121,0.577,118.982,307772
0,0,0.582,0.563,1,-9.314,1,0.0388,0.228,0.000343,0.0714,0.31,99.986,223200
0,73,0.536,0.768,10,-5.948,0,0.0347,0.00433,0.0,0.114,0.545,77.217,228133
